id,author,comment,clean_text,star_rating
5502,ゼロの奇点,为了红细胞，不熬夜，睡了！！,为了红细胞，不熬夜，睡了！！,5
5503,暴躁的NaOH,一边享受红白狗粮，一边学习，好评,一边享受红白狗粮，一边学习，好评,5
5504,画饱,因为疯传血小板表情包慕名而来，喜欢香菜的声音，每一集都期待红细胞出场（虽然有一集没有红细胞），而且这部番是真正的把生物知识融入到番剧中，在观众看的开心的同时还普及了生物，真的很棒,因为疯传血小板表情包慕名而来，喜欢香菜的声音，每一集都期待红细胞出场虽然有一集没有红细胞，而且这部番是真正的把生物知识融入到番剧中，在观众看的开心的同时还普及了生物，真的很棒,5
5505,胸前的红领巾格外鲜艳,好久没看到这样趣味性和科普性的番了，很期待有后续第二季,好久没看到这样趣味性和科普性的番了，很期待有后续第二季,5
5506,风中流逝的沙,白赤赛高！,白赤赛高！,5
5507,橘国公民,非常好看！,非常好看！,5
5509,海贼妖尾银魂smida,很好看，具有科普性,很好看，具有科普性,5
5510,钰溪,血小板，万恶之源。,血小板，万恶之源。,5
5513,孤寡小夜曲,如果要让我来点评，我只能说，神番！,如果要让我来点评，我只能说，神番！,5
5514,结-城,13565,13565,5
5515,FalconBBP,生物生看到这个死而无憾了,生物生看到这个死而无憾了,5
5516,SenserBOX,真的强力推荐，适合所有年龄段的人看，感人有趣不乏可爱气息的科普番！,真的强力推荐，适合所有年龄段的人看，感人有趣不乏可爱气息的科普番！,5
5517,粽子爱糯米i,好看好看！！！,好看好看！！！,5
5518,ゞ晓,非常超级棒的番,非常超级棒的番,5
5519,圈圈poi,将科普与动画很好的结合在一起，也基本上没有什么专业性错误，非常推荐啊,将科普与动画很好的结合在一起，也基本上没有什么专业性错误，非常推荐啊,5
5520,冬秋志,再见了我的血小板，从今天以后就再也看不到你熟悉的声音了，再也听不到你软到心里的声音了。再见了，我会一直等你的再次出现。这是一部很好的番剧，把枯燥无味抽象的东西，生动的表现出来，点个赞。,再见了我的血小板，从今天以后就再也看不到你熟悉的声音了，再也听不到你软到心里的声音了。再见了，我会一直等你的再次出现。这是一部很好的番剧，把枯燥无味抽象的东西，生动的表现出来，点个赞。,5
5521,白如骄,不错的科普向动漫，尤其适合考前看（笑哭）,不错的科普向动漫，尤其适合考前看笑哭,5
5522,欧尼桑呆,大会员。。。在别的地方看完了,大会员。。。在别的地方看完了,5
5523,wild-animals,高中我要是……看到这个番，能学不好生物嘛？？？？？（小声bb）,高中我要是……看到这个番，能学不好生物嘛？？？？？小声bb,5
5524,及时黑屏,科普类动漫，本来就是弱项，所以他的加成分数很高，所以依照动漫本身是8分，然后加成科普…………18分……… 怎么办，最高10分的啊,科普类动漫，本来就是弱项，所以他的加成分数很高，所以依照动漫本身是8分，然后加成科普…………18分……… 怎么办，最高10分的啊,5
5525,魔枪666,不想说话，五星就完了,不想说话，五星就完了,5
5526,tony1379,轻松有趣的剧情带点知识普及，很不错的番,轻松有趣的剧情带点知识普及，很不错的番,5
5528,无量真人,4级了，23333，过来给个好评。,4级了，23333，过来给个好评。,5
5529,LECF,有这么多的细胞在支持我，我还有什么理由自暴自弃,有这么多的细胞在支持我，我还有什么理由自暴自弃,5
5530,萌萌小怪兽樱子,太感动了，会好好爱惜自己的身体的,太感动了，会好好爱惜自己的身体的,5
5531,药药不是药药,棒棒哒，传递知识,棒棒哒，传递知识,5
5532,优风风,л̵ʱªʱªʱª (ᕑᗢᓫา∗)˒,л̵ʱªʱªʱª ᕑᗢᓫา∗˒,5
5533,芋圆子_yuy,有糖有科普有温暖有搞笑，就是这样的动漫才好看呀www,有糖有科普有温暖有搞笑，就是这样的动漫才好看呀www,5
5534,O小黄豆O,真的很棒的一部科普喜剧，生物课要是都这样教，还有什么学不会的，作者真是人才，最后，感谢我生命中的每一个细胞，你们辛苦了。,真的很棒的一部科普喜剧，生物课要是都这样教，还有什么学不会的，作者真是人才，最后，感谢我生命中的每一个细胞，你们辛苦了。,5
5536,TTViz,是一个学习生物的好动漫*｡٩(ˊωˋ*)و*｡,是一个学习生物的好动漫｡٩ˊωˋو｡,5
5537,酒肆清尘,大爱~原来这个世界还是有些人（细胞）在为我们拼过命。以后还是要好好爱护我们的身体啊,大爱原来这个世界还是有些人细胞在为我们拼过命。以后还是要好好爱护我们的身体啊,5
5539,小皮鸠CX,白血球好帅啊，嘤,白血球好帅啊，嘤,5
5540,岚渊啊,是一部非常好的番了，刚开始以为是一波巨大的狗粮，一想到自己身体里红细胞和白血球在谈恋爱就觉得心塞。看到最后，突然发现很励志。“我虽然会迷路，但从未迷失过心的方向。”这是来自红细胞的态度,是一部非常好的番了，刚开始以为是一波巨大的狗粮，一想到自己身体里红细胞和白血球在谈恋爱就觉得心塞。看到最后，突然发现很励志。“我虽然会迷路，但从未迷失过心的方向。”这是来自红细胞的态度,5
5541,沉迷于动漫和音乐的诺,这是一部非常有意思，有内涵，有意义的番剧，看完《工作细胞》后大家多多少少对自已的身体有了一定的了解，强烈推荐这部《工作细胞》。作为生物上的教材也很不错的一说。总结：能活到今天真不容易，谢谢细胞们。,这是一部非常有意思，有内涵，有意义的番剧，看完工作细胞后大家多多少少对自已的身体有了一定的了解，强烈推荐这部工作细胞。作为生物上的教材也很不错的一说。总结：能活到今天真不容易，谢谢细胞们。,5
5542,想哈师大,啊～～ 好好看的动画 特别的治愈 适合各个阶段的人群看,啊～～ 好好看的动画 特别的治愈 适合各个阶段的人群看,5
5543,雪凝玥儿,完结，科普番真的非常棒,完结，科普番真的非常棒,5
5544,千影绯夜,我不喜欢血小板。不喜欢这个题材。本能的厌恶。,我不喜欢血小板。不喜欢这个题材。本能的厌恶。,5
5545,JohnZeng_,我想不用多说什么，让大家的欢呼声告诉你这部番为何值得去看,我想不用多说什么，让大家的欢呼声告诉你这部番为何值得去看,5
5546,嘟了个嘟噜,为了香菜，血小板，还有科普必须给五星,为了香菜，血小板，还有科普必须给五星,5
5547,hadhand,数亿细胞们一直在为你不断地奋斗，而你又有什么理由不努力的活下去、努力下去呢。,数亿细胞们一直在为你不断地奋斗，而你又有什么理由不努力的活下去、努力下去呢。,5
5548,gary21539,非常有趣!,非常有趣!,5
5550,啼鸟恋诗,真的超级好看！被细胞们治愈了~,真的超级好看！被细胞们治愈了,5
5551,我如是道,真的...........................,真的...........................,5
5552,神作观测者,心目中已经很钢炼石头门一个等级了，剧情，人设制作都是顶级，富有科学知识，或微妙或强烈的感情。愿工作细胞能被更多人记住，成为流传起来的神作。,心目中已经很钢炼石头门一个等级了，剧情，人设制作都是顶级，富有科学知识，或微妙或强烈的感情。愿工作细胞能被更多人记住，成为流传起来的神作。,5
5553,小破站也是卷卷呀,啊啊啊啊啊啊啊啊啊啊啊啊啊,啊啊啊啊啊啊啊啊啊啊啊啊啊,5
5555,杀老师的布丁,制作水平不错，但目前除了血小板没什么亮点,制作水平不错，但目前除了血小板没什么亮点,5
5556,乐观至丶上,当遇事不顺的时候，想想身体里还有好几百亿的细胞们在为了你而努力的工作，你还有什么理由不振作起来呢？健康快乐的生活下去吧！！！,当遇事不顺的时候，想想身体里还有好几百亿的细胞们在为了你而努力的工作，你还有什么理由不振作起来呢？健康快乐的生活下去吧！！！,5
5557,梦寻仙缘,好评，力推。,好评，力推。,5
5558,阿狼小宇,我为了你成为大会员,我为了你成为大会员,5
5559,给我出啊啊啊啊,好看，教会了我生物诶,好看，教会了我生物诶,5
5560,失去梦想的训练师,能学到东西番在我眼里都是好番!,能学到东西番在我眼里都是好番!,5
5561,仔细听朕说,很优秀，很好看。我的细胞很努力，我却很懒，我的细胞很爱情，我却死宅，我的血小板很可爱，我也很可爱,很优秀，很好看。我的细胞很努力，我却很懒，我的细胞很爱情，我却死宅，我的血小板很可爱，我也很可爱,5
5562,何其有辜sama,就怕科普番煽情，哭死我了，期待下一季，想看红白cpr18本子哇,就怕科普番煽情，哭死我了，期待下一季，想看红白cpr18本子哇,5
5563,猪derder猪derder,我准备去献血，白哥你有何看法？,我准备去献血，白哥你有何看法？,5
5564,零玖的梦,真的是一部超棒的科普番！,真的是一部超棒的科普番！,5
5565,一顶奶盖,反手一个五星,反手一个五星,5
5566,栀子w_,(〜￣▽￣)〜,〜￣▽￣〜,5
5567,我是钰啊,血小板好可爱！好萌啊啊啊啊啊啊啊啊！！！,血小板好可爱！好萌啊啊啊啊啊啊啊啊！！！,5
5568,牛顿是只猫,可爱可爱！,可爱可爱！,5
5569,半拉儿柯基,虽说看起来有点幼稚，画风也没有太精致，不过总体剧情挺有新意也科普了一些知识，最后两集真的不错哈哈,虽说看起来有点幼稚，画风也没有太精致，不过总体剧情挺有新意也科普了一些知识，最后两集真的不错哈哈,5
5570,if-still-if,放心吧，这些不是你的细胞。你的细胞就像这样→凸⊙ω⊙凸,放心吧，这些不是你的细胞。你的细胞就像这样→凸⊙ω⊙凸,5
5571,不会取名的UP主,完结撒花～,完结撒花～,5
5573,天宁SkyNing,工作细胞这个作品可以说十分的真实而且达到了富有寓意，让人切实的知道自己身体内细胞的可贵，同时增进了生物知识，还是十分推荐的~,工作细胞这个作品可以说十分的真实而且达到了富有寓意，让人切实的知道自己身体内细胞的可贵，同时增进了生物知识，还是十分推荐的,5
5574,Inori云柯,我真的觉得生物课可以看这番了,我真的觉得生物课可以看这番了,5
5577,不想努力的snow,每一集都是一个温暖人心的故事，红白赛高,每一集都是一个温暖人心的故事，红白赛高,5
5579,沾一口辣酱,怎么说呢，身为理科生，当初还励志当医生的我，说实话很多知识也都忘记了。类似科普番，做的很棒！我比较胆小害怕打针流血之类的，但是看完本番，有时候会脑补一下，还是能缓解我的紧张情绪的！撒花！期待第二季！！,怎么说呢，身为理科生，当初还励志当医生的我，说实话很多知识也都忘记了。类似科普番，做的很棒！我比较胆小害怕打针流血之类的，但是看完本番，有时候会脑补一下，还是能缓解我的紧张情绪的！撒花！期待第二季！！,5
5580,铁板烧人,承包血小板,承包血小板,5
5581,严烯荧,超级可爱，还能学到知识(◍ ´꒳` ◍),超级可爱，还能学到知识◍ ´꒳` ◍,5
